"","X.strike.","X.strikedate.","X.nummentions."
"1","strike","strikedate","nummentions"
"13378","879","18928","224"
"13379","879","18929","263"
"13380","879","18930","221"
"13381","879","18931","219"
"13382","879","18932","247"
"13383","879","18933","222"
"13384","879","18934","244"
"13385","879","18935","184"
"13386","879","18936","178"
"13387","879","18937","262"
"13388","879","18938","271"
"13389","879","18939","236"
"13390","879","18940","239"
"13391","879","18941","215"
"13392","879","18942","281"
"13393","879","18943","217"
"13394","879","18944","272"
"13395","879","18945","256"
"13396","879","18946","269"
"13397","879","18947","324"
"13398","879","18948","270"
"13399","879","18949","262"
"13400","879","18950","260"
"13401","879","18951","172"
"13402","879","18952","206"
"13403","879","18953","280"
"13404","879","18954","232"
"13405","879","18955","284"
"13406","879","18956","249"
"13407","879","18957","263"
"13408","879","18958","257"
"13409","879","18959","286"
"13410","879","18960","246"
"13411","879","18961","246"
"13412","879","18962","257"
"13413","879","18963","214"
"13414","879","18964","262"
"13415","879","18965","205"
"13416","879","18966","267"
"13417","879","18967","266"
"13418","879","18968","225"
"13419","879","18969","261"
"13420","879","18970","317"
"13421","879","18971","0"
"13422","879","18972","0"
"13423","879","18973","0"
"13424","879","18974","0"
"13425","879","18975","0"
"13426","879","18976","0"
"13427","879","18977","0"
"13428","879","18978","0"
"13429","879","18979","0"
"13430","879","18980","0"
"13431","879","18981","0"
"13432","879","18982","0"
"13433","879","18983","0"
"13434","879","18984","0"
"13435","879","18985","0"
"13436","879","18986","0"
"13437","879","18987","0"
"13438","879","18988","0"
"13439","879","18989","0"
"13440","879","18990","0"
"13441","879","18991","0"
"13442","879","18992","0"
"13443","879","18993","0"
"13444","879","18994","0"
"13445","879","18995","0"
"13446","879","18996","0"
"13447","879","18997","0"
"13448","879","18998","0"
"13449","879","18999","0"
"13450","879","19000","0"
"13451","879","19001","0"
"13452","879","19002","0"
"13453","879","19003","0"
"13454","879","19004","0"
"13455","879","19005","0"
"13456","879","19006","1"
"13457","879","19007","1"
"13458","879","19008","0"
"13459","879","19009","0"
"13460","879","19010","0"
"13461","879","19011","0"
"13462","879","19012","0"
"13463","879","19013","0"
"13464","879","19014","0"
"13465","879","19015","0"
"13466","879","19016","0"
"13467","879","19017","0"
"13468","880","18712","0"
"13469","881","18712","0"
"13470","881","18713","0"
"13471","881","18714","0"
"13472","881","18715","0"
"13473","881","18716","0"
"13474","881","18717","0"
"13475","881","18718","0"
"13476","881","18719","0"
"13477","881","18720","0"
"13478","881","18721","0"
"13479","881","18722","0"
"13480","881","18723","0"
"13481","881","18724","0"
"13482","881","18725","0"
"13483","881","18726","0"
"13484","881","18727","0"
"13485","881","18728","0"
"13486","881","18729","0"
"13487","881","18730","0"
"13488","881","18731","1"
"13489","881","18732","0"
"13490","882","18712","0"
"13491","882","18713","0"
"13492","882","18714","0"
"13493","882","18715","0"
"13494","882","18716","0"
"13495","882","18717","0"
"13496","882","18718","0"
"13497","882","18719","0"
"13498","882","18720","0"
"13499","882","18721","0"
"13500","882","18722","0"
"13501","882","18723","0"
"13502","882","18724","0"
"13503","882","18725","0"
"13504","882","18726","0"
"13505","882","18727","0"
"13506","882","18728","0"
"13507","882","18729","0"
"13508","882","18730","0"
"13509","882","18731","1"
"13510","882","18732","0"
"13511","883","18712","0"
"13512","883","18713","0"
"13513","883","18714","0"
"13514","883","18715","0"
"13515","883","18716","0"
"13516","883","18717","0"
"13517","883","18718","0"
"13518","883","18719","0"
"13519","883","18720","0"
"13520","883","18721","0"
"13521","883","18722","0"
"13522","883","18723","0"
"13523","883","18724","0"
"13524","883","18725","0"
"13525","883","18726","0"
"13526","883","18727","0"
"13527","883","18728","0"
"13528","883","18729","0"
"13529","883","18730","0"
"13530","883","18731","1"
"13531","883","18732","0"
"13532","884","18712","0"
"13533","885","18712","0"
"13534","886","18712","0"
"13535","887","18712","0"
"13536","888","18712","0"
"13537","889","18711","0"
"13538","890","18710","0"
"13539","890","18711","0"
"13540","890","18712","0"
"13541","890","18713","0"
"13542","890","18714","0"
"13543","890","18715","0"
"13544","890","18716","0"
"13545","890","18717","0"
"13546","890","18718","0"
"13547","890","18719","0"
"13548","890","18720","0"
"13549","890","18721","0"
"13550","890","18722","0"
"13551","890","18723","0"
"13552","890","18724","0"
"13553","890","18725","1"
"13554","890","18726","0"
"13555","890","18727","0"
"13556","890","18728","0"
"13557","890","18729","0"
"13558","890","18730","0"
"13559","890","18731","3"
"13560","890","18732","1"
"13561","890","18733","1"
"13562","890","18734","2"
"13563","890","18735","2"
"13564","890","18736","6"
"13565","890","18737","0"
"13566","890","18738","14"
"13567","890","18739","13"
"13568","890","18740","6"
"13569","890","18741","6"
"13570","890","18742","4"
"13571","890","18743","2"
"13572","890","18744","9"
"13573","890","18745","11"
"13574","890","18746","17"
"13575","890","18747","12"
"13576","890","18748","14"
"13577","890","18749","7"
"13578","890","18750","20"
"13579","890","18751","13"
"13580","890","18752","31"
"13581","890","18753","24"
"13582","890","18754","21"
"13583","890","18755","26"
"13584","890","18756","19"
"13585","890","18757","31"
"13586","890","18758","26"
"13587","890","18759","25"
"13588","890","18760","8"
"13589","890","18761","17"
"13590","890","18762","22"
"13591","890","18763","13"
"13592","890","18764","32"
"13593","890","18765","19"
"13594","890","18766","22"
"13595","890","18767","18"
"13596","890","18768","28"
"13597","890","18769","18"
"13598","890","18770","29"
"13599","890","18771","14"
"13600","890","18772","31"
"13601","890","18773","21"
"13602","890","18774","27"
"13603","890","18775","17"
"13604","890","18776","9"
"13605","890","18777","23"
"13606","890","18778","16"
"13607","890","18779","30"
"13608","890","18780","33"
"13609","890","18781","19"
"13610","890","18782","28"
"13611","890","18783","18"
"13612","890","18784","16"
"13613","890","18785","24"
"13614","890","18786","19"
"13615","890","18787","24"
"13616","890","18788","25"
"13617","890","18789","28"
"13618","890","18790","22"
"13619","890","18791","20"
"13620","890","18792","18"
"13621","890","18793","34"
"13622","890","18794","15"
"13623","890","18795","14"
"13624","890","18796","34"
"13625","890","18797","37"
"13626","890","18798","12"
"13627","890","18799","20"
"13628","890","18800","29"
"13629","890","18801","25"
"13630","890","18802","30"
"13631","890","18803","28"
"13632","890","18804","10"
"13633","890","18805","27"
"13634","890","18806","31"
"13635","890","18807","14"
"13636","890","18808","27"
"13637","890","18809","28"
"13638","890","18810","10"
"13639","890","18811","8"
"13640","890","18812","20"
"13641","890","18813","30"
"13642","890","18814","24"
"13643","890","18815","28"
"13644","890","18816","41"
"13645","890","18817","34"
"13646","890","18818","20"
"13647","890","18819","22"
"13648","890","18820","25"
"13649","890","18821","33"
"13650","890","18822","22"
"13651","890","18823","32"
"13652","890","18824","29"
"13653","890","18825","36"
"13654","890","18826","26"
"13655","890","18827","27"
"13656","890","18828","28"
"13657","890","18829","25"
"13658","890","18830","26"
"13659","890","18831","30"
"13660","890","18832","34"
"13661","890","18833","23"
"13662","890","18834","22"
"13663","890","18835","28"
"13664","890","18836","0"
"13665","890","18837","0"
"13666","890","18838","0"
"13667","890","18839","0"
"13668","890","18840","0"
"13669","890","18841","0"
"13670","890","18842","5"
"13671","890","18843","12"
"13672","890","18844","23"
"13673","890","18845","27"
"13674","890","18846","16"
"13675","890","18847","30"
"13676","890","18848","12"
"13677","890","18849","24"
"13678","890","18850","25"
"13679","890","18851","31"
"13680","890","18852","30"
"13681","890","18853","21"
"13682","890","18854","26"
"13683","890","18855","29"
"13684","890","18856","18"
"13685","890","18857","30"
"13686","890","18858","24"
"13687","890","18859","28"
"13688","890","18860","33"
"13689","890","18861","32"
"13690","890","18862","34"
"13691","890","18863","21"
"13692","890","18864","33"
"13693","890","18865","15"
"13694","890","18866","36"
"13695","890","18867","35"
"13696","890","18868","30"
"13697","890","18869","40"
"13698","890","18870","34"
"13699","890","18871","47"
"13700","890","18872","30"
"13701","890","18873","31"
"13702","890","18874","30"
"13703","890","18875","38"
"13704","890","18876","43"
"13705","890","18877","39"
"13706","890","18878","41"
"13707","890","18879","47"
"13708","890","18880","39"
"13709","890","18881","23"
"13710","890","18882","45"
"13711","890","18883","59"
"13712","890","18884","46"
"13713","890","18885","55"
"13714","890","18886","44"
"13715","890","18887","52"
"13716","890","18888","35"
"13717","890","18889","37"
"13718","890","18890","42"
"13719","890","18891","67"
"13720","890","18892","43"
"13721","890","18893","30"
"13722","890","18894","46"
"13723","890","18895","31"
"13724","890","18896","43"
"13725","890","18897","30"
"13726","890","18898","50"
"13727","890","18899","51"
"13728","890","18900","86"
"13729","890","18901","61"
"13730","890","18902","58"
"13731","890","18903","55"
"13732","890","18904","54"
"13733","890","18905","51"
"13734","890","18906","56"
"13735","890","18907","66"
"13736","890","18908","54"
"13737","890","18909","58"
"13738","890","18910","69"
"13739","890","18911","75"
"13740","890","18912","85"
"13741","890","18913","86"
"13742","890","18914","106"
"13743","890","18915","77"
"13744","890","18916","127"
"13745","890","18917","94"
"13746","890","18918","107"
"13747","890","18919","156"
"13748","890","18920","137"
"13749","890","18921","153"
"13750","890","18922","239"
"13751","890","18923","136"
"13752","890","18924","206"
"13753","890","18925","218"
"13754","890","18926","216"
"13755","890","18927","198"
"13756","890","18928","172"
"13757","890","18929","199"
"13758","890","18930","148"
"13759","890","18931","166"
"13760","890","18932","188"
"13761","890","18933","185"
"13762","890","18934","174"
"13763","890","18935","173"
"13764","890","18936","124"
"13765","890","18937","147"
"13766","890","18938","205"
"13767","890","18939","163"
"13768","890","18940","169"
"13769","890","18941","211"
"13770","890","18942","213"
"13771","890","18943","170"
"13772","890","18944","168"
"13773","890","18945","197"
"13774","890","18946","214"
"13775","890","18947","264"
"13776","890","18948","242"
"13777","890","18949","186"
"13778","890","18950","229"
"13779","890","18951","162"
"13780","890","18952","197"
"13781","890","18953","252"
"13782","890","18954","197"
"13783","890","18955","221"
"13784","890","18956","152"
"13785","890","18957","186"
"13786","890","18958","214"
"13787","890","18959","172"
"13788","890","18960","225"
"13789","890","18961","198"
"13790","890","18962","215"
"13791","890","18963","204"
"13792","890","18964","200"
"13793","890","18965","179"
"13794","890","18966","241"
"13795","890","18967","231"
"13796","890","18968","167"
"13797","890","18969","172"
"13798","890","18970","194"
"13799","890","18971","0"
"13800","890","18972","0"
"13801","890","18973","0"
"13802","890","18974","0"
"13803","890","18975","0"
"13804","890","18976","0"
"13805","890","18977","0"
"13806","890","18978","0"
"13807","890","18979","0"
"13808","890","18980","0"
"13809","890","18981","0"
"13810","890","18982","0"
"13811","890","18983","0"
"13812","890","18984","0"
"13813","890","18985","0"
"13814","890","18986","0"
"13815","890","18987","0"
"13816","890","18988","0"
"13817","890","18989","0"
"13818","890","18990","0"
"13819","890","18991","0"
"13820","890","18992","0"
"13821","890","18993","0"
"13822","890","18994","0"
"13823","890","18995","0"
"13824","890","18996","0"
"13825","890","18997","0"
"13826","890","18998","0"
"13827","890","18999","0"
"13828","890","19000","0"
"13829","890","19001","0"
"13830","890","19002","0"
"13831","890","19003","0"
"13832","890","19004","0"
"13833","890","19005","0"
"13834","890","19006","1"
"13835","890","19007","0"
"13836","890","19008","0"
"13837","890","19009","0"
"13838","890","19010","0"
"13839","890","19011","0"
"13840","890","19012","0"
"13841","890","19013","0"
"13842","890","19014","0"
"13843","890","19015","0"
"13844","890","19016","0"
"13845","890","19017","0"
"13846","891","18710","0"
"13847","891","18711","0"
"13848","891","18712","0"
"13849","891","18713","0"
"13850","892","18710","0"
"13851","892","18711","0"
"13852","892","18712","0"
"13853","892","18713","0"
"13854","892","18714","0"
"13855","892","18715","0"
"13856","892","18716","2"
"13857","892","18717","9"
"13858","892","18718","1"
"13859","892","18719","0"
"13860","892","18720","0"
"13861","892","18721","0"
"13862","892","18722","1"
"13863","893","18710","0"
"13864","894","18709","0"
"13865","895","18708","0"
"13866","895","18709","0"
"13867","896","18708","0"
"13868","896","18709","0"
"13869","896","18710","0"
"13870","896","18711","0"
"13871","896","18712","0"
"13872","896","18713","0"
"13873","896","18714","0"
"13874","896","18715","0"
"13875","896","18716","0"
"13876","896","18717","5"
"13877","896","18718","0"
"13878","896","18719","0"
"13879","896","18720","0"
"13880","896","18721","0"
"13881","896","18722","0"
"13882","896","18723","1"
"13883","896","18724","0"
"13884","896","18725","1"
"13885","896","18726","0"
"13886","896","18727","0"
"13887","896","18728","0"
"13888","896","18729","0"
"13889","896","18730","0"
"13890","896","18731","10"
"13891","896","18732","6"
"13892","896","18733","7"
"13893","896","18734","4"
"13894","896","18735","3"
"13895","896","18736","12"
"13896","896","18737","6"
"13897","896","18738","50"
"13898","896","18739","50"
"13899","896","18740","33"
"13900","896","18741","45"
"13901","896","18742","10"
"13902","896","18743","9"
"13903","896","18744","33"
"13904","896","18745","55"
"13905","896","18746","63"
"13906","896","18747","66"
"13907","896","18748","67"
"13908","896","18749","32"
"13909","896","18750","66"
"13910","896","18751","49"
"13911","896","18752","107"
"13912","896","18753","85"
"13913","896","18754","55"
"13914","896","18755","62"
"13915","896","18756","75"
"13916","896","18757","120"
"13917","896","18758","56"
"13918","896","18759","64"
"13919","897","18708","0"
"13920","898","18708","0"
"13921","898","18709","0"
"13922","898","18710","0"
"13923","898","18711","0"
"13924","898","18712","0"
"13925","898","18713","0"
"13926","898","18714","0"
"13927","898","18715","0"
"13928","898","18716","0"
"13929","898","18717","0"
"13930","898","18718","0"
"13931","898","18719","0"
"13932","898","18720","0"
"13933","898","18721","0"
"13934","898","18722","0"
"13935","898","18723","0"
"13936","898","18724","0"
"13937","899","18706","0"
"13938","900","18706","0"
"13939","901","18706","0"
"13940","902","18706","0"
"13941","903","18706","0"
"13942","904","18706","0"
"13943","905","18706","0"
"13944","906","18706","0"
"13945","907","18706","0"
"13946","908","18706","0"
"13947","909","18706","0"
"13948","910","18706","0"
"13949","911","18706","0"
"13950","912","18706","0"
"13951","913","18706","0"
"13952","914","18706","0"
"13953","915","18706","0"
"13954","916","18706","0"
"13955","917","18706","0"
"13956","918","18706","0"
"13957","919","18706","0"
"13958","920","18706","0"
"13959","921","18706","0"
"13960","922","18706","0"
"13961","923","18706","0"
"13962","924","18706","0"
"13963","925","18706","0"
"13964","926","18706","0"
"13965","927","18706","0"
"13966","928","18706","0"
"13967","929","18706","0"
"13968","930","18706","0"
"13969","931","18706","0"
"13970","932","18706","0"
"13971","933","18706","0"
"13972","934","18706","0"
"13973","935","18706","0"
"13974","936","18706","0"
"13975","937","18706","0"
"13976","938","18706","0"
"13977","939","18706","0"
"13978","940","18706","0"
"13979","941","18706","0"
"13980","942","18706","0"
"13981","943","18706","0"
"13982","944","18706","0"
"13983","945","18706","0"
"13984","946","18706","0"
"13985","947","18706","0"
"13986","948","18706","0"
"13987","949","18706","0"
"13988","950","18705","0"
"13989","950","18706","0"
"13990","950","18707","0"
"13991","950","18708","0"
"13992","950","18709","0"
"13993","950","18710","0"
"13994","950","18711","0"
"13995","950","18712","0"
"13996","950","18713","0"
"13997","950","18714","0"
"13998","950","18715","0"
"13999","950","18716","1"
"14000","950","18717","6"
"14001","950","18718","0"
"14002","950","18719","0"
"14003","950","18720","0"
"14004","950","18721","0"
"14005","950","18722","1"
"14006","950","18723","1"
"14007","950","18724","4"
"14008","950","18725","6"
"14009","950","18726","1"
"14010","950","18727","0"
"14011","950","18728","0"
"14012","950","18729","0"
"14013","950","18730","0"
"14014","950","18731","17"
"14015","950","18732","5"
"14016","950","18733","17"
"14017","950","18734","14"
"14018","950","18735","5"
"14019","950","18736","21"
"14020","950","18737","11"
"14021","950","18738","62"
"14022","950","18739","65"
"14023","950","18740","55"
"14024","950","18741","57"
"14025","950","18742","13"
"14026","950","18743","9"
"14027","950","18744","59"
"14028","950","18745","99"
"14029","950","18746","96"
"14030","950","18747","92"
"14031","950","18748","89"
"14032","950","18749","42"
"14033","950","18750","119"
"14034","950","18751","97"
"14035","950","18752","166"
"14036","950","18753","124"
"14037","950","18754","121"
"14038","950","18755","103"
"14039","950","18756","107"
"14040","950","18757","155"
"14041","950","18758","100"
"14042","950","18759","118"
"14043","950","18760","89"
"14044","950","18761","85"
"14045","950","18762","109"
"14046","950","18763","92"
"14047","950","18764","155"
"14048","950","18765","114"
"14049","950","18766","98"
"14050","950","18767","109"
"14051","950","18768","169"
"14052","950","18769","81"
"14053","950","18770","130"
"14054","950","18771","81"
"14055","950","18772","127"
"14056","950","18773","109"
"14057","950","18774","135"
"14058","950","18775","94"
"14059","950","18776","109"
"14060","950","18777","101"
"14061","950","18778","82"
"14062","950","18779","128"
"14063","950","18780","139"
"14064","950","18781","87"
"14065","950","18782","141"
"14066","950","18783","105"
"14067","950","18784","118"
"14068","950","18785","100"
"14069","950","18786","137"
"14070","950","18787","117"
"14071","950","18788","178"
"14072","950","18789","115"
"14073","950","18790","136"
"14074","950","18791","149"
"14075","950","18792","130"
"14076","950","18793","157"
"14077","950","18794","97"
"14078","950","18795","87"
"14079","950","18796","180"
"14080","950","18797","134"
"14081","950","18798","73"
"14082","950","18799","128"
"14083","950","18800","137"
"14084","950","18801","108"
"14085","950","18802","130"
"14086","950","18803","142"
"14087","950","18804","99"
"14088","950","18805","154"
"14089","950","18806","164"
"14090","950","18807","106"
"14091","950","18808","157"
"14092","950","18809","164"
"14093","950","18810","82"
"14094","950","18811","84"
"14095","950","18812","126"
"14096","950","18813","204"
"14097","950","18814","185"
"14098","950","18815","124"
"14099","950","18816","165"
"14100","950","18817","188"
"14101","950","18818","117"
"14102","950","18819","169"
"14103","950","18820","153"
"14104","950","18821","138"
"14105","950","18822","155"
"14106","950","18823","183"
"14107","950","18824","183"
"14108","950","18825","174"
"14109","950","18826","189"
"14110","950","18827","143"
"14111","950","18828","146"
"14112","950","18829","233"
"14113","950","18830","145"
"14114","950","18831","157"
"14115","950","18832","195"
"14116","950","18833","124"
"14117","950","18834","158"
"14118","950","18835","150"
"14119","950","18836","1"
"14120","950","18837","0"
"14121","950","18838","0"
"14122","950","18839","0"
"14123","950","18840","0"
"14124","950","18841","0"
"14125","950","18842","8"
"14126","950","18843","72"
"14127","950","18844","115"
"14128","950","18845","153"
"14129","950","18846","107"
"14130","950","18847","115"
"14131","950","18848","118"
"14132","950","18849","140"
"14133","950","18850","126"
"14134","950","18851","158"
"14135","950","18852","139"
"14136","950","18853","159"
"14137","950","18854","176"
"14138","950","18855","155"
"14139","950","18856","127"
"14140","950","18857","164"
"14141","950","18858","181"
"14142","950","18859","174"
"14143","950","18860","212"
"14144","950","18861","185"
"14145","950","18862","191"
"14146","950","18863","162"
"14147","950","18864","225"
"14148","950","18865","162"
"14149","950","18866","225"
"14150","950","18867","197"
"14151","950","18868","201"
"14152","950","18869","232"
"14153","950","18870","245"
"14154","950","18871","232"
"14155","950","18872","208"
"14156","950","18873","212"
"14157","950","18874","202"
"14158","950","18875","196"
"14159","950","18876","196"
"14160","950","18877","211"
"14161","950","18878","235"
"14162","950","18879","238"
"14163","950","18880","156"
"14164","950","18881","134"
"14165","950","18882","301"
"14166","950","18883","385"
"14167","950","18884","226"
"14168","950","18885","268"
"14169","950","18886","297"
"14170","950","18887","273"
"14171","950","18888","279"
"14172","950","18889","273"
"14173","950","18890","312"
"14174","950","18891","379"
"14175","950","18892","246"
"14176","950","18893","261"
"14177","950","18894","249"
"14178","950","18895","201"
"14179","950","18896","278"
"14180","950","18897","223"
"14181","950","18898","295"
"14182","950","18899","379"
"14183","950","18900","432"
"14184","950","18901","273"
"14185","950","18902","332"
"14186","950","18903","354"
"14187","950","18904","330"
"14188","950","18905","253"
"14189","950","18906","367"
"14190","950","18907","422"
"14191","950","18908","395"
"14192","950","18909","399"
"14193","950","18910","461"
"14194","950","18911","469"
"14195","950","18912","524"
"14196","950","18913","553"
"14197","950","18914","634"
"14198","950","18915","541"
"14199","950","18916","895"
"14200","950","18917","670"
"14201","950","18918","811"
"14202","950","18919","966"
"14203","950","18920","942"
"14204","950","18921","953"
"14205","950","18922","1310"
"14206","950","18923","990"
"14207","950","18924","1264"
"14208","950","18925","1344"
"14209","950","18926","1297"
"14210","950","18927","1298"
"14211","950","18928","1096"
"14212","950","18929","1198"
"14213","950","18930","888"
"14214","950","18931","971"
"14215","950","18932","1242"
"14216","950","18933","1177"
"14217","950","18934","1270"
"14218","950","18935","1076"
"14219","950","18936","933"
"14220","950","18937","960"
"14221","950","18938","1126"
"14222","950","18939","1078"
"14223","950","18940","1164"
"14224","950","18941","1191"
"14225","950","18942","1323"
"14226","950","18943","1186"
"14227","950","18944","1069"
"14228","950","18945","1180"
"14229","950","18946","1408"
"14230","950","18947","1691"
"14231","950","18948","1371"
"14232","950","18949","1186"
"14233","950","18950","1407"
"14234","950","18951","1138"
"14235","950","18952","1262"
"14236","950","18953","1371"
"14237","950","18954","1304"
"14238","950","18955","1316"
"14239","950","18956","1056"
"14240","950","18957","1043"
"14241","950","18958","1384"
"14242","950","18959","1177"
"14243","950","18960","1346"
"14244","950","18961","1158"
"14245","950","18962","1506"
"14246","950","18963","1413"
"14247","950","18964","1411"
"14248","950","18965","1194"
"14249","950","18966","1412"
"14250","950","18967","1233"
"14251","950","18968","990"
"14252","950","18969","1119"
"14253","950","18970","1145"
"14254","950","18971","1"
"14255","950","18972","0"
"14256","950","18973","0"
"14257","950","18974","0"
"14258","950","18975","0"
"14259","950","18976","0"
"14260","950","18977","0"
"14261","950","18978","0"
"14262","950","18979","0"
"14263","950","18980","0"
"14264","950","18981","0"
"14265","950","18982","0"
"14266","950","18983","0"
"14267","950","18984","0"
"14268","950","18985","0"
"14269","950","18986","0"
"14270","950","18987","0"
"14271","950","18988","0"
"14272","950","18989","0"
"14273","950","18990","0"
"14274","950","18991","0"
"14275","950","18992","0"
"14276","950","18993","0"
"14277","950","18994","0"
"14278","950","18995","0"
"14279","950","18996","0"
"14280","950","18997","0"
"14281","950","18998","0"
"14282","950","18999","0"
"14283","950","19000","0"
"14284","950","19001","0"
"14285","950","19002","0"
"14286","950","19003","0"
"14287","950","19004","0"
"14288","950","19005","0"
"14289","950","19006","9"
"14290","950","19007","5"
"14291","950","19008","0"
"14292","950","19009","0"
"14293","950","19010","0"
"14294","950","19011","0"
"14295","950","19012","0"
"14296","950","19013","0"
"14297","950","19014","0"
"14298","950","19015","0"
"14299","950","19016","0"
"14300","950","19017","1"
"14301","951","18703","0"
"14302","952","18703","0"
"14303","953","18703","0"
"14304","954","18703","0"
"14305","955","18703","2"
"14306","956","18702","7"
"14307","957","18702","0"
"14308","958","18702","9"
"14309","958","18703","2"
"14310","959","18702","9"
"14311","959","18703","2"
"14312","960","18702","3"
"14313","960","18703","0"
"14314","960","18704","0"
"14315","960","18705","0"
"14316","960","18706","0"
"14317","960","18707","0"
"14318","960","18708","0"
"14319","960","18709","0"
"14320","961","18702","0"
"14321","962","18702","14"
"14322","962","18703","2"
"14323","962","18704","0"
"14324","962","18705","0"
"14325","962","18706","0"
"14326","962","18707","0"
"14327","962","18708","0"
"14328","962","18709","0"
"14329","962","18710","0"
"14330","962","18711","0"
"14331","962","18712","0"
"14332","962","18713","0"
"14333","962","18714","0"
"14334","962","18715","1"
"14335","962","18716","3"
"14336","962","18717","22"
"14337","962","18718","2"
"14338","962","18719","0"
"14339","962","18720","0"
"14340","962","18721","0"
"14341","962","18722","2"
"14342","962","18723","2"
"14343","962","18724","7"
"14344","963","18702","14"
"14345","963","18703","2"
"14346","963","18704","0"
"14347","963","18705","0"
"14348","963","18706","0"
"14349","963","18707","0"
"14350","963","18708","0"
"14351","963","18709","0"
"14352","963","18710","0"
"14353","963","18711","0"
"14354","963","18712","0"
"14355","963","18713","0"
"14356","963","18714","0"
"14357","963","18715","1"
"14358","963","18716","3"
"14359","963","18717","22"
"14360","963","18718","2"
"14361","963","18719","0"
"14362","963","18720","0"
"14363","963","18721","0"
"14364","963","18722","2"
"14365","963","18723","2"
"14366","963","18724","7"
"14367","964","18701","1"
"14368","965","18701","1"
"14369","966","18701","1"
"14370","967","18701","1"
"14371","968","18701","1"
"14372","969","18701","1"
"14373","970","18701","0"
"14374","970","18702","0"
"14375","970","18703","0"
"14376","970","18704","0"
"14377","970","18705","0"
"14378","970","18706","0"
"14379","970","18707","0"
"14380","970","18708","0"
"14381","970","18709","0"
"14382","970","18710","0"
"14383","970","18711","0"
"14384","970","18712","0"
"14385","970","18713","0"
"14386","970","18714","0"
"14387","970","18715","0"
"14388","970","18716","0"
"14389","971","18701","1"
"14390","971","18702","7"
"14391","971","18703","2"
"14392","971","18704","0"
"14393","971","18705","0"
"14394","971","18706","0"
"14395","971","18707","0"
"14396","971","18708","0"
"14397","971","18709","0"
"14398","971","18710","0"
"14399","971","18711","0"
"14400","971","18712","0"
"14401","971","18713","0"
"14402","971","18714","0"
"14403","971","18715","0"
"14404","971","18716","2"
"14405","971","18717","9"
"14406","971","18718","1"
"14407","971","18719","0"
"14408","971","18720","0"
"14409","971","18721","0"
"14410","971","18722","1"
"14411","971","18723","2"
"14412","971","18724","3"
"14413","971","18725","8"
"14414","971","18726","0"
"14415","971","18727","0"
"14416","971","18728","0"
"14417","971","18729","0"
"14418","971","18730","0"
"14419","971","18731","31"
"14420","971","18732","14"
"14421","971","18733","23"
"14422","971","18734","26"
"14423","971","18735","10"
"14424","971","18736","41"
"14425","971","18737","17"
"14426","971","18738","126"
"14427","971","18739","131"
"14428","971","18740","83"
"14429","971","18741","106"
"14430","971","18742","28"
"14431","971","18743","23"
"14432","971","18744","101"
"14433","971","18745","121"
"14434","971","18746","159"
"14435","971","18747","126"
"14436","971","18748","171"
"14437","971","18749","89"
"14438","971","18750","170"
"14439","971","18751","148"
"14440","971","18752","303"
"14441","971","18753","218"
"14442","971","18754","208"
"14443","971","18755","181"
"14444","971","18756","192"
"14445","971","18757","302"
"14446","971","18758","186"
"14447","971","18759","222"
"14448","971","18760","138"
"14449","972","18699","0"
"14450","973","18699","0"
"14451","974","18699","0"
"14452","975","18698","2"
"14453","976","18698","0"
"14454","977","18697","1"
"14455","977","18698","0"
"14456","977","18699","0"
"14457","977","18700","0"
"14458","977","18701","0"
"14459","977","18702","1"
"14460","977","18703","0"
"14461","977","18704","0"
"14462","977","18705","0"
"14463","977","18706","0"
"14464","977","18707","0"
"14465","977","18708","0"
"14466","977","18709","0"
"14467","977","18710","0"
"14468","977","18711","0"
"14469","977","18712","0"
"14470","977","18713","0"
"14471","977","18714","0"
"14472","977","18715","0"
"14473","977","18716","0"
"14474","977","18717","5"
"14475","977","18718","0"
"14476","977","18719","0"
"14477","978","18697","9"
"14478","979","18697","1"
"14479","980","18696","16"
"14480","981","18696","16"
"14481","982","18696","19"
"14482","983","18695","1"
"14483","984","18694","2"
"14484","984","18695","7"
"14485","984","18696","19"
"14486","984","18697","4"
"14487","984","18698","2"
"14488","984","18699","0"
"14489","984","18700","7"
"14490","984","18701","1"
"14491","984","18702","8"
"14492","984","18703","0"
"14493","984","18704","0"
"14494","984","18705","0"
"14495","984","18706","0"
"14496","984","18707","0"
"14497","984","18708","0"
"14498","984","18709","0"
"14499","984","18710","0"
"14500","984","18711","0"
"14501","984","18712","0"
"14502","984","18713","0"
"14503","984","18714","0"
"14504","984","18715","0"
"14505","984","18716","1"
"14506","984","18717","18"
"14507","984","18718","2"
"14508","984","18719","0"
"14509","984","18720","0"
"14510","984","18721","0"
"14511","984","18722","2"
"14512","984","18723","3"
"14513","984","18724","4"
"14514","984","18725","10"
"14515","984","18726","0"
"14516","984","18727","0"
"14517","984","18728","0"
"14518","984","18729","0"
"14519","984","18730","0"
"14520","984","18731","38"
"14521","984","18732","22"
"14522","984","18733","25"
"14523","984","18734","41"
"14524","984","18735","15"
"14525","984","18736","52"
"14526","984","18737","28"
"14527","984","18738","154"
"14528","984","18739","165"
"14529","984","18740","117"
"14530","984","18741","134"
"14531","984","18742","39"
"14532","984","18743","26"
"14533","984","18744","133"
"14534","984","18745","177"
"14535","984","18746","211"
"14536","984","18747","187"
