"","Date","Date_MY","Users","Posts","Comments","Total","Men..20.years.and.over","Women..20.years.and.over","X16.to.19.years.old","White","Black.or.African.American","Asian","Hispanic.or.Latino"
"1226","2016-12-20","2016-12",2217,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1227","2016-12-21","2016-12",2217,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1228","2016-12-22","2016-12",2217,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1229","2016-12-23","2016-12",2217,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1230","2016-12-24","2016-12",2217,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1231","2016-12-25","2016-12",2217,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1232","2016-12-26","2016-12",2217,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1233","2016-12-27","2016-12",2217,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1234","2016-12-28","2016-12",2217,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1235","2016-12-29","2016-12",2224,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1236","2016-12-30","2016-12",2224,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1237","2016-12-31","2016-12",2224,NA,NA,4.7,4.4,4.3,14.9,4.2,8,2.7,5.8
"1238","2017-01-01","2017-1",2225,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1239","2017-01-02","2017-1",2244,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1240","2017-01-03","2017-1",2246,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1241","2017-01-04","2017-1",2245,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1242","2017-01-05","2017-1",2247,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1243","2017-01-06","2017-1",2250,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1244","2017-01-07","2017-1",2251,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1245","2017-01-08","2017-1",2256,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1246","2017-01-09","2017-1",2255,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1247","2017-01-10","2017-1",2258,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1248","2017-01-11","2017-1",2258,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1249","2017-01-12","2017-1",2260,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1250","2017-01-13","2017-1",2261,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1251","2017-01-14","2017-1",2261,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1252","2017-01-15","2017-1",2262,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1253","2017-01-16","2017-1",2263,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1254","2017-01-17","2017-1",2266,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1255","2017-01-18","2017-1",2268,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1256","2017-01-19","2017-1",2270,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1257","2017-01-20","2017-1",2275,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1258","2017-01-21","2017-1",2274,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1259","2017-01-22","2017-1",2273,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1260","2017-01-23","2017-1",2271,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1261","2017-01-24","2017-1",2273,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1262","2017-01-25","2017-1",2272,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1263","2017-01-26","2017-1",2272,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1264","2017-01-27","2017-1",2273,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1265","2017-01-28","2017-1",2275,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1266","2017-01-29","2017-1",2275,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1267","2017-01-30","2017-1",2272,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1268","2017-01-31","2017-1",2272,NA,NA,4.7,4.3,4.3,14.6,4.2,7.5,3.6,5.8
"1269","2017-02-01","2017-2",2279,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1270","2017-02-02","2017-2",2297,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1271","2017-02-03","2017-2",2301,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1272","2017-02-04","2017-2",2302,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1273","2017-02-05","2017-2",2305,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1274","2017-02-06","2017-2",2306,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1275","2017-02-07","2017-2",2308,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1276","2017-02-08","2017-2",2308,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1277","2017-02-09","2017-2",2311,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1278","2017-02-10","2017-2",2313,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1279","2017-02-11","2017-2",2314,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1280","2017-02-12","2017-2",2312,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1281","2017-02-13","2017-2",2315,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1282","2017-02-14","2017-2",2316,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1283","2017-02-15","2017-2",2314,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1284","2017-02-16","2017-2",2312,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1285","2017-02-17","2017-2",2312,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1286","2017-02-18","2017-2",2315,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1287","2017-02-19","2017-2",2317,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1288","2017-02-20","2017-2",2318,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1289","2017-02-21","2017-2",2317,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1290","2017-02-22","2017-2",2317,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1291","2017-02-23","2017-2",2318,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1292","2017-02-24","2017-2",2315,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1293","2017-02-25","2017-2",2315,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1294","2017-02-26","2017-2",2319,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1295","2017-02-27","2017-2",2319,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1296","2017-02-28","2017-2",2320,NA,NA,4.6,4.2,4.2,14.6,4,8,3.5,5.6
"1297","2017-03-01","2017-3",2321,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1298","2017-03-02","2017-3",2321,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1299","2017-03-03","2017-3",2321,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1300","2017-03-04","2017-3",2323,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1301","2017-03-05","2017-3",2323,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1302","2017-03-06","2017-3",2327,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1303","2017-03-07","2017-3",2329,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1304","2017-03-08","2017-3",2330,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1305","2017-03-09","2017-3",2328,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1306","2017-03-10","2017-3",2328,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1307","2017-03-11","2017-3",2327,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1308","2017-03-12","2017-3",2326,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1309","2017-03-13","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1310","2017-03-14","2017-3",2323,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1311","2017-03-15","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1312","2017-03-16","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1313","2017-03-17","2017-3",2323,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1314","2017-03-18","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1315","2017-03-19","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1316","2017-03-20","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1317","2017-03-21","2017-3",2325,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1318","2017-03-22","2017-3",2325,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1319","2017-03-23","2017-3",2325,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1320","2017-03-24","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1321","2017-03-25","2017-3",2325,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1322","2017-03-26","2017-3",2325,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1323","2017-03-27","2017-3",2325,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1324","2017-03-28","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1325","2017-03-29","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1326","2017-03-30","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1327","2017-03-31","2017-3",2324,NA,NA,4.4,4.2,4,13.4,3.8,7.8,3.2,5
"1328","2017-04-01","2017-4",2324,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1329","2017-04-02","2017-4",2325,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1330","2017-04-03","2017-4",2324,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1331","2017-04-04","2017-4",2322,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1332","2017-04-05","2017-4",2322,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1333","2017-04-06","2017-4",2322,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1334","2017-04-07","2017-4",2323,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1335","2017-04-08","2017-4",2322,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1336","2017-04-09","2017-4",2324,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1337","2017-04-10","2017-4",2324,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1338","2017-04-11","2017-4",2323,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1339","2017-04-12","2017-4",2322,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1340","2017-04-13","2017-4",2320,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1341","2017-04-14","2017-4",2321,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1342","2017-04-15","2017-4",2322,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1343","2017-04-16","2017-4",2322,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1344","2017-04-17","2017-4",2325,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1345","2017-04-18","2017-4",2325,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1346","2017-04-19","2017-4",2324,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1347","2017-04-20","2017-4",2324,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1348","2017-04-21","2017-4",2325,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
"1349","2017-04-22","2017-4",2327,NA,NA,4.4,3.9,4.1,14.4,3.9,7.7,3.3,5.2
