"","Date","Comments","Users","Posts","Total.Covid.Cases"
"1883","2018-10-08",NA,5320,NA,NA
"1884","2018-10-09",10,5328,2,NA
"1885","2018-10-10",NA,5339,NA,NA
"1886","2018-10-11",25,NA,4,NA
"1887","2018-10-12",17,5345,4,NA
"1888","2018-10-13",13,5342,1,NA
"1889","2018-10-14",7,5346,2,NA
"1890","2018-10-15",NA,5389,NA,NA
"1891","2018-10-16",11,NA,NA,NA
"1892","2018-10-17",32,6060,8,NA
"1893","2018-10-18",291,7222,31,NA
"1894","2018-10-19",NA,7608,NA,NA
"1895","2018-10-20",143,7698,9,NA
"1896","2018-10-21",90,7733,7,NA
"1897","2018-10-22",47,7744,6,NA
"1898","2018-10-23",34,7781,5,NA
"1899","2018-10-24",24,7808,2,NA
"1900","2018-10-25",35,7821,6,NA
"1901","2018-10-26",29,7847,2,NA
"1902","2018-10-27",37,7851,7,NA
"1903","2018-10-28",NA,7872,NA,NA
"1904","2018-10-29",NA,7885,NA,NA
"1905","2018-10-30",46,7888,6,NA
"1906","2018-10-31",65,7896,3,NA
"1907","2018-11-01",NA,8004,NA,NA
"1908","2018-11-02",76,8081,11,NA
"1909","2018-11-03",59,8100,9,NA
"1910","2018-11-04",NA,8131,NA,NA
"1911","2018-11-05",49,8149,6,NA
"1912","2018-11-06",37,8199,7,NA
"1913","2018-11-07",35,8213,3,NA
"1914","2018-11-08",28,8231,4,NA
"1915","2018-11-09",13,8265,3,NA
"1916","2018-11-10",22,8308,6,NA
"1917","2018-11-11",NA,8372,NA,NA
"1918","2018-11-12",NA,8390,NA,NA
"1919","2018-11-13",52,8407,5,NA
"1920","2018-11-14",35,8415,3,NA
"1921","2018-11-15",26,8451,6,NA
"1922","2018-11-16",NA,8457,NA,NA
"1923","2018-11-17",NA,8462,NA,NA
"1924","2018-11-18",20,8471,7,NA
"1925","2018-11-19",NA,8487,NA,NA
"1926","2018-11-20",40,8492,4,NA
"1927","2018-11-21",25,8493,7,NA
"1928","2018-11-22",23,8493,3,NA
"1929","2018-11-23",16,8508,5,NA
"1930","2018-11-24",76,8531,8,NA
"1931","2018-11-25",41,8540,5,NA
"1932","2018-11-26",80,8543,6,NA
"1933","2018-11-27",79,8598,9,NA
"1934","2018-11-28",61,8605,9,NA
"1935","2018-11-29",57,8616,5,NA
"1936","2018-11-30",NA,8621,NA,NA
"1937","2018-12-01",13,8624,8,NA
"1938","2018-12-02",26,8644,3,NA
"1939","2018-12-03",36,8649,6,NA
"1940","2018-12-04",3,8668,NA,NA
"1941","2018-12-05",81,8682,8,NA
"1942","2018-12-06",61,8699,7,NA
"1943","2018-12-07",85,8719,12,NA
"1944","2018-12-08",59,8721,5,NA
"1945","2018-12-09",20,8739,3,NA
"1946","2018-12-10",35,8746,9,NA
"1947","2018-12-11",66,8743,13,NA
"1948","2018-12-12",NA,8742,NA,NA
"1949","2018-12-13",59,8756,8,NA
"1950","2018-12-14",48,8768,7,NA
"1951","2018-12-15",21,8835,3,NA
"1952","2018-12-16",68,8895,16,NA
"1953","2018-12-17",NA,8918,NA,NA
"1954","2018-12-18",53,8935,11,NA
"1955","2018-12-19",15,8945,4,NA
"1956","2018-12-20",63,8945,3,NA
"1957","2018-12-21",51,8945,8,NA
"1958","2018-12-22",56,8949,7,NA
"1959","2018-12-23",34,8949,1,NA
"1960","2018-12-24",15,8967,3,NA
"1961","2018-12-25",29,8974,3,NA
"1962","2018-12-26",43,8990,6,NA
"1963","2018-12-27",31,8995,3,NA
"1964","2018-12-28",35,9004,7,NA
"1965","2018-12-29",34,9016,9,NA
"1966","2018-12-30",28,9014,4,NA
"1967","2018-12-31",18,9019,3,NA
"1968","2019-01-01",313,11644,16,NA
"1969","2019-01-02",124,12796,13,NA
"1970","2019-01-03",87,12851,12,NA
"1971","2019-01-04",101,12863,12,NA
"1972","2019-01-05",99,12970,14,NA
"1973","2019-01-06",97,13007,15,NA
"1974","2019-01-07",NA,13052,NA,NA
"1975","2019-01-08",127,13052,17,NA
"1976","2019-01-09",73,13069,11,NA
"1977","2019-01-10",94,13180,11,NA
"1978","2019-01-11",100,13240,9,NA
"1979","2019-01-12",99,13274,13,NA
"1980","2019-01-13",77,13289,13,NA
"1981","2019-01-14",90,13316,14,NA
"1982","2019-01-15",59,13336,11,NA
"1983","2019-01-16",92,13385,16,NA
"1984","2019-01-17",88,13421,13,NA
"1985","2019-01-18",32,13554,9,NA
"1986","2019-01-19",53,13590,10,NA
"1987","2019-01-20",49,13628,7,NA
"1988","2019-01-21",71,13669,13,NA
"1989","2019-01-22",83,13679,14,NA
"1990","2019-01-23",106,13697,17,NA
"1991","2019-01-24",78,13747,8,NA
"1992","2019-01-25",72,13852,8,NA
"1993","2019-01-26",77,13889,12,NA
"1994","2019-01-27",146,14112,16,NA
"1995","2019-01-28",121,14599,22,NA
"1996","2019-01-29",103,14679,8,NA
"1997","2019-01-30",108,14734,21,NA
"1998","2019-01-31",70,14776,13,NA
"1999","2019-02-01",34,14803,12,NA
"2000","2019-02-02",58,14857,9,NA
"2001","2019-02-03",62,14879,11,NA
"2002","2019-02-04",78,14895,11,NA
"2003","2019-02-05",78,14914,13,NA
"2004","2019-02-06",111,15823,20,NA
"2005","2019-02-07",150,16216,27,NA
"2006","2019-02-08",62,16237,13,NA
"2007","2019-02-09",53,16272,10,NA
"2008","2019-02-10",69,16316,21,NA
"2009","2019-02-11",66,16378,10,NA
"2010","2019-02-12",74,16400,15,NA
"2011","2019-02-13",68,16442,16,NA
"2012","2019-02-14",88,16460,10,NA
"2013","2019-02-15",288,16608,21,NA
"2014","2019-02-16",131,16629,15,NA
"2015","2019-02-17",92,16656,16,NA
"2016","2019-02-18",118,16749,20,NA
"2017","2019-02-19",136,17036,18,NA
"2018","2019-02-20",164,17097,22,NA
"2019","2019-02-21",131,17187,16,NA
"2020","2019-02-22",82,17200,13,NA
"2021","2019-02-23",58,17193,15,NA
"2022","2019-02-24",99,17203,11,NA
"2023","2019-02-25",94,17228,12,NA
"2024","2019-02-26",98,17266,13,NA
"2025","2019-02-27",118,17485,16,NA
"2026","2019-02-28",120,17532,17,NA
"2027","2019-03-01",68,17565,12,NA
"2028","2019-03-02",92,17573,11,NA
"2029","2019-03-03",108,17585,15,NA
"2030","2019-03-04",101,17632,17,NA
"2031","2019-03-05",149,17689,18,NA
"2032","2019-03-06",106,17726,12,NA
"2033","2019-03-07",86,17747,27,NA
"2034","2019-03-08",68,17809,13,NA
"2035","2019-03-09",116,17952,22,NA
"2036","2019-03-10",152,18215,24,NA
"2037","2019-03-11",103,18343,24,NA
"2038","2019-03-12",119,18402,21,NA
"2039","2019-03-13",173,18433,20,NA
"2040","2019-03-14",95,18465,10,NA
"2041","2019-03-15",82,18509,9,NA
"2042","2019-03-16",89,18557,12,NA
"2043","2019-03-17",114,18659,21,NA
"2044","2019-03-18",112,18707,22,NA
"2045","2019-03-19",93,18743,15,NA
"2046","2019-03-20",NA,18768,NA,NA
"2047","2019-03-21",233,18835,21,NA
"2048","2019-03-22",NA,18935,NA,NA
"2049","2019-03-23",78,18950,12,NA
"2050","2019-03-24",148,19076,20,NA
"2051","2019-03-25",158,19209,19,NA
"2052","2019-03-26",110,19255,10,NA
"2053","2019-03-27",163,19281,15,NA
"2054","2019-03-28",138,19454,18,NA
"2055","2019-03-29",181,19664,22,NA
"2056","2019-03-30",105,19707,11,NA
"2057","2019-03-31",113,19748,16,NA
"2058","2019-04-01",196,19851,17,NA
"2059","2019-04-02",130,19891,12,NA
"2060","2019-04-03",140,19964,25,NA
"2061","2019-04-04",168,20256,22,NA
"2062","2019-04-05",206,20468,17,NA
"2063","2019-04-06",194,20629,16,NA
"2064","2019-04-07",132,20802,24,NA
"2065","2019-04-08",88,20991,18,NA
"2066","2019-04-09",142,21167,23,NA
"2067","2019-04-10",170,21350,32,NA
"2068","2019-04-11",205,21454,19,NA
"2069","2019-04-12",113,21575,21,NA
"2070","2019-04-13",121,21652,9,NA
"2071","2019-04-14",143,21962,20,NA
"2072","2019-04-15",150,22423,29,NA
"2073","2019-04-16",193,22565,33,NA
"2074","2019-04-17",213,22652,24,NA
"2075","2019-04-18",130,22782,17,NA
"2076","2019-04-19",129,22960,20,NA
"2077","2019-04-20",64,23155,13,NA
"2078","2019-04-21",163,23262,22,NA
"2079","2019-04-22",169,23336,25,NA
"2080","2019-04-23",237,23469,26,NA
"2081","2019-04-24",132,23544,30,NA
"2082","2019-04-25",138,23628,19,NA
"2083","2019-04-26",151,23670,19,NA
"2084","2019-04-27",140,23750,25,NA
"2085","2019-04-28",158,23811,15,NA
"2086","2019-04-29",158,23886,32,NA
"2087","2019-04-30",169,23987,33,NA
"2088","2019-05-01",199,24072,22,NA
"2089","2019-05-02",165,24186,19,NA
"2090","2019-05-03",114,24209,21,NA
"2091","2019-05-04",93,24276,17,NA
"2092","2019-05-05",141,24356,15,NA
"2093","2019-05-06",158,24526,17,NA
"2094","2019-05-07",211,24668,33,NA
"2095","2019-05-08",191,24739,31,NA
"2096","2019-05-09",136,24806,21,NA
"2097","2019-05-10",164,24853,12,NA
"2098","2019-05-11",121,24907,13,NA
"2099","2019-05-12",166,25015,19,NA
"2100","2019-05-13",133,25091,20,NA
"2101","2019-05-14",167,25201,20,NA
"2102","2019-05-15",193,25368,22,NA
"2103","2019-05-16",124,25440,19,NA
"2104","2019-05-17",124,25477,17,NA
"2105","2019-05-18",131,25533,24,NA
"2106","2019-05-19",91,25578,20,NA
"2107","2019-05-20",135,25633,19,NA
"2108","2019-05-21",191,25664,25,NA
"2109","2019-05-22",200,25726,24,NA
"2110","2019-05-23",185,25839,26,NA
"2111","2019-05-24",91,25875,17,NA
"2112","2019-05-25",197,26205,26,NA
"2113","2019-05-26",160,26405,19,NA
"2114","2019-05-27",259,26476,35,NA
"2115","2019-05-28",262,26612,29,NA
"2116","2019-05-29",279,26950,27,NA
"2117","2019-05-30",182,27084,23,NA
"2118","2019-05-31",106,27274,15,NA
"2119","2019-06-01",149,27339,17,NA
"2120","2019-06-02",155,27399,28,NA
"2121","2019-06-03",247,27562,31,NA
"2122","2019-06-04",356,27722,26,NA
"2123","2019-06-05",211,27780,26,NA
"2124","2019-06-06",172,27841,34,NA
"2125","2019-06-07",135,27916,21,NA
"2126","2019-06-08",152,28330,16,NA
"2127","2019-06-09",193,28847,21,NA
"2128","2019-06-10",162,29173,27,NA
"2129","2019-06-11",165,29234,29,NA
"2130","2019-06-12",141,29319,29,NA
"2131","2019-06-13",188,29460,24,NA
"2132","2019-06-14",251,29541,16,NA
"2133","2019-06-15",173,29936,25,NA
"2134","2019-06-16",228,30081,31,NA
"2135","2019-06-17",111,30220,26,NA
"2136","2019-06-18",150,30331,24,NA
"2137","2019-06-19",121,30518,18,NA
"2138","2019-06-20",172,30693,24,NA
"2139","2019-06-21",184,30797,22,NA
"2140","2019-06-22",170,30884,27,NA
"2141","2019-06-23",217,30964,27,NA
"2142","2019-06-24",214,31052,38,NA
"2143","2019-06-25",191,31161,33,NA
"2144","2019-06-26",154,31313,24,NA
"2145","2019-06-27",NA,31386,NA,NA
"2146","2019-06-28",183,31556,21,NA
"2147","2019-06-29",118,31630,22,NA
"2148","2019-06-30",167,31756,29,NA
"2149","2019-07-01",150,31905,21,NA
"2150","2019-07-02",156,32164,28,NA
"2151","2019-07-03",208,32268,22,NA
"2152","2019-07-04",194,32598,22,NA
"2153","2019-07-05",121,32672,14,NA
"2154","2019-07-06",123,32799,16,NA
"2155","2019-07-07",121,32917,25,NA
"2156","2019-07-08",158,33109,30,NA
"2157","2019-07-09",245,33274,27,NA
"2158","2019-07-10",249,33410,31,NA
"2159","2019-07-11",159,33506,21,NA
"2160","2019-07-12",206,33641,31,NA
"2161","2019-07-13",182,33732,22,NA
"2162","2019-07-14",272,33880,33,NA
"2163","2019-07-15",488,34051,43,NA
"2164","2019-07-16",258,34144,27,NA
"2165","2019-07-17",165,34300,26,NA
"2166","2019-07-18",179,34447,27,NA
"2167","2019-07-19",190,34507,15,NA
"2168","2019-07-20",105,34701,22,NA
"2169","2019-07-21",180,34772,26,NA
"2170","2019-07-22",201,34880,31,NA
"2171","2019-07-23",276,35094,38,NA
"2172","2019-07-24",231,35235,34,NA
"2173","2019-07-25",174,35334,33,NA
"2174","2019-07-26",119,35435,21,NA
"2175","2019-07-27",155,35498,15,NA
"2176","2019-07-28",145,35656,33,NA
"2177","2019-07-29",227,35787,29,NA
"2178","2019-07-30",201,35906,38,NA
"2179","2019-07-31",207,36018,31,NA
"2180","2019-08-01",131,36118,29,NA
"2181","2019-08-02",125,36207,26,NA
"2182","2019-08-03",132,36353,16,NA
"2183","2019-08-04",161,36505,26,NA
"2184","2019-08-05",237,36594,29,NA
"2185","2019-08-06",235,36707,28,NA
"2186","2019-08-07",198,36829,28,NA
"2187","2019-08-08",170,36953,31,NA
"2188","2019-08-09",115,37064,34,NA
"2189","2019-08-10",208,37246,26,NA
"2190","2019-08-11",202,37473,37,NA
"2191","2019-08-12",282,37602,43,NA
"2192","2019-08-13",206,37759,33,NA
"2193","2019-08-14",177,37936,31,NA
"2194","2019-08-15",140,38111,36,NA
"2195","2019-08-16",112,38276,31,NA
"2196","2019-08-17",146,38433,22,NA
"2197","2019-08-18",147,38666,26,NA
"2198","2019-08-19",197,38797,29,NA
"2199","2019-08-20",NA,38963,NA,NA
"2200","2019-08-21",260,39703,37,NA
"2201","2019-08-22",319,39913,38,NA
"2202","2019-08-23",156,40012,27,NA
"2203","2019-08-24",179,40145,18,NA
"2204","2019-08-25",225,40350,21,NA
"2205","2019-08-26",262,40653,26,NA
"2206","2019-08-27",295,40839,39,NA
"2207","2019-08-28",364,41109,45,NA
"2208","2019-08-29",399,41254,48,NA
"2209","2019-08-30",337,41317,35,NA
"2210","2019-08-31",158,41416,17,NA
"2211","2019-09-01",147,41601,15,NA
"2212","2019-09-02",200,41756,38,NA
"2213","2019-09-03",356,41955,37,NA
"2214","2019-09-04",335,42100,38,NA
"2215","2019-09-05",333,42191,44,NA
"2216","2019-09-06",209,42333,25,NA
"2217","2019-09-07",179,42482,32,NA
"2218","2019-09-08",183,42596,23,NA
"2219","2019-09-09",380,42750,48,NA
"2220","2019-09-10",278,43042,45,NA
"2221","2019-09-11",278,43297,43,NA
"2222","2019-09-12",260,43470,36,NA
"2223","2019-09-13",208,43585,32,NA
"2224","2019-09-14",125,43689,29,NA
"2225","2019-09-15",125,44103,27,NA
"2226","2019-09-16",276,44434,39,NA
"2227","2019-09-17",195,44649,35,NA
"2228","2019-09-18",224,44831,30,NA
"2229","2019-09-19",260,44946,33,NA
"2230","2019-09-20",204,45053,28,NA
"2231","2019-09-21",116,46086,23,NA
"2232","2019-09-22",351,46945,38,NA
"2233","2019-09-23",369,47076,47,NA
"2234","2019-09-24",307,47236,38,NA
"2235","2019-09-25",304,47453,40,NA
"2236","2019-09-26",277,47580,51,NA
"2237","2019-09-27",198,47854,39,NA
"2238","2019-09-28",274,47984,30,NA
"2239","2019-09-29",198,48204,40,NA
"2240","2019-09-30",245,48383,39,NA
"2241","2019-10-01",302,48633,42,NA
"2242","2019-10-02",404,49121,41,NA
"2243","2019-10-03",266,49335,38,NA
"2244","2019-10-04",379,49541,38,NA
"2245","2019-10-05",198,49691,23,NA
"2246","2019-10-06",289,50291,41,NA
"2247","2019-10-07",219,50486,38,NA
"2248","2019-10-08",339,50673,42,NA
"2249","2019-10-09",242,50837,52,NA
"2250","2019-10-10",285,51066,52,NA
"2251","2019-10-11",238,51307,35,NA
"2252","2019-10-12",240,51498,35,NA
"2253","2019-10-13",219,51817,35,NA
"2254","2019-10-14",338,52263,38,NA
"2255","2019-10-15",357,52795,35,NA
"2256","2019-10-16",279,53115,45,NA
"2257","2019-10-17",278,53366,37,NA
"2258","2019-10-18",247,53501,33,NA
"2259","2019-10-19",179,53665,33,NA
"2260","2019-10-20",362,54014,43,NA
"2261","2019-10-21",389,54689,51,NA
"2262","2019-10-22",370,54924,41,NA
"2263","2019-10-23",350,55588,53,NA
"2264","2019-10-24",323,55977,48,NA
"2265","2019-10-25",329,56349,41,NA
"2266","2019-10-26",277,56735,31,NA
"2267","2019-10-27",348,57462,43,NA
"2268","2019-10-28",381,57973,59,NA
"2269","2019-10-29",412,58252,42,NA
"2270","2019-10-30",417,58432,60,NA
"2271","2019-10-31",421,59073,34,NA
"2272","2019-11-01",300,59332,47,NA
"2273","2019-11-02",274,59825,43,NA
"2274","2019-11-03",310,60442,59,NA
"2275","2019-11-04",332,60671,60,NA
"2276","2019-11-05",301,60833,52,NA
"2277","2019-11-06",431,61258,66,NA
"2278","2019-11-07",372,61471,41,NA
"2279","2019-11-08",250,61653,37,NA
"2280","2019-11-09",305,62035,44,NA
"2281","2019-11-10",231,62328,43,NA
"2282","2019-11-11",517,63316,46,NA
"2283","2019-11-12",475,65913,53,NA
"2284","2019-11-13",352,66160,45,NA
"2285","2019-11-14",286,66535,34,NA
"2286","2019-11-15",209,66730,47,NA
"2287","2019-11-16",273,66961,45,NA
"2288","2019-11-17",NA,67178,NA,NA
"2289","2019-11-18",377,67439,40,NA
"2290","2019-11-19",314,67688,53,NA
"2291","2019-11-20",350,67955,43,NA
"2292","2019-11-21",388,68134,45,NA
"2293","2019-11-22",262,68346,35,NA
"2294","2019-11-23",280,68522,37,NA
"2295","2019-11-24",503,68742,59,NA
"2296","2019-11-25",286,68968,44,NA
"2297","2019-11-26",235,69250,62,NA
"2298","2019-11-27",213,69477,37,NA
"2299","2019-11-28",231,69762,46,NA
"2300","2019-11-29",248,69898,34,NA
"2301","2019-11-30",273,70090,49,NA
"2302","2019-12-01",475,70618,69,NA
"2303","2019-12-02",528,70849,74,NA
"2304","2019-12-03",411,71223,72,NA
"2305","2019-12-04",416,71542,71,NA
"2306","2019-12-05",364,71754,45,NA
"2307","2019-12-06",NA,72015,NA,NA
"2308","2019-12-07",226,72154,56,NA
"2309","2019-12-08",321,72381,35,NA
"2310","2019-12-09",400,72623,65,NA
"2311","2019-12-10",338,72802,58,NA
"2312","2019-12-11",362,73354,55,NA
"2313","2019-12-12",255,73687,45,NA
"2314","2019-12-13",278,73816,43,NA
"2315","2019-12-14",407,74185,52,NA
"2316","2019-12-15",430,74474,49,NA
"2317","2019-12-16",374,74702,65,NA
"2318","2019-12-17",NA,75402,NA,NA
"2319","2019-12-18",450,75624,59,NA
"2320","2019-12-19",405,75877,52,NA
"2321","2019-12-20",358,76108,45,NA
"2322","2019-12-21",303,76249,44,NA
"2323","2019-12-22",233,76416,29,NA
"2324","2019-12-23",255,76577,57,NA
"2325","2019-12-24",291,76732,41,NA
"2326","2019-12-25",358,77241,32,NA
"2327","2019-12-26",497,78297,51,NA
"2328","2019-12-27",284,78958,29,NA
"2329","2019-12-28",280,79191,43,NA
"2330","2019-12-29",273,79409,58,NA
"2331","2019-12-30",274,79635,40,NA
"2332","2019-12-31",295,79785,42,NA
"2333","2020-01-01",364,80100,46,NA
"2334","2020-01-02",406,80936,58,NA
"2335","2020-01-03",394,81111,42,NA
"2336","2020-01-04",297,81310,26,NA
"2337","2020-01-05",362,81598,40,NA
"2338","2020-01-06",575,82173,66,NA
"2339","2020-01-07",518,82555,56,NA
"2340","2020-01-08",481,82735,68,NA
"2341","2020-01-09",424,82911,56,NA
"2342","2020-01-10",316,83097,50,NA
"2343","2020-01-11",226,83482,44,NA
"2344","2020-01-12",335,83689,51,NA
"2345","2020-01-13",392,84688,62,NA
"2346","2020-01-14",380,85407,65,NA
"2347","2020-01-15",410,85871,55,NA
"2348","2020-01-16",508,86064,41,NA
"2349","2020-01-17",377,86446,56,NA
"2350","2020-01-18",333,86769,52,NA
"2351","2020-01-19",509,87282,63,NA
"2352","2020-01-20",424,87510,67,1
"2353","2020-01-21",401,88155,59,1
"2354","2020-01-22",423,88479,60,1
"2355","2020-01-23",456,88669,44,1
"2356","2020-01-24",353,88809,46,1
"2357","2020-01-25",305,89082,51,1
"2358","2020-01-26",472,89540,41,2
"2359","2020-01-27",370,89779,63,2
"2360","2020-01-28",303,90051,55,3
"2361","2020-01-29",NA,90326,NA,3
"2362","2020-01-30",NA,90614,NA,3
"2363","2020-01-31",583,90818,51,3
"2364","2020-02-01",NA,90878,NA,3
"2365","2020-02-02",442,91228,58,4
"2366","2020-02-03",405,91513,74,5
"2367","2020-02-04",362,91708,49,8
"2368","2020-02-05",327,91870,48,11
"2369","2020-02-06",487,92107,48,11
"2370","2020-02-07",264,92304,44,11
"2371","2020-02-08",412,93318,31,11
"2372","2020-02-09",376,93588,60,12
"2373","2020-02-10",392,93849,68,12
"2374","2020-02-11",407,94098,62,12
"2375","2020-02-12",465,94295,52,12
"2376","2020-02-13",300,94497,50,12
"2377","2020-02-14",254,94615,39,13
"2378","2020-02-15",251,94775,29,14
"2379","2020-02-16",497,95009,50,14
"2380","2020-02-17",443,95330,60,14
"2381","2020-02-18",651,95569,49,14
"2382","2020-02-19",310,95859,42,16
"2383","2020-02-20",413,96019,61,21
"2384","2020-02-21",252,96237,52,24
"2385","2020-02-22",348,96334,51,25
"2386","2020-02-23",335,96616,57,30
"2387","2020-02-24",477,96827,64,36
"2388","2020-02-25",326,97150,65,36
"2389","2020-02-26",625,97507,74,40
"2390","2020-02-27",376,97794,64,44
"2391","2020-02-28",331,97943,50,52
"2392","2020-02-29",408,98297,54,57
"2393","2020-03-01",398,98540,84,61
"2394","2020-03-02",339,98686,48,70
"2395","2020-03-03",410,98851,65,88
"2396","2020-03-04",331,99070,64,124
"2397","2020-03-05",461,99292,57,188
"2398","2020-03-06",315,99509,43,255
"2399","2020-03-07",282,99814,48,333
"2400","2020-03-08",326,100099,55,454
"2401","2020-03-09",379,100333,57,614
"2402","2020-03-10",387,100542,47,823
"2403","2020-03-11",313,100808,52,1243
"2404","2020-03-12",127,101006,30,1736
"2405","2020-03-13",290,101253,41,2250
"2406","2020-03-14",387,101692,38,2998
"2407","2020-03-15",369,101878,45,3909
"2408","2020-03-16",358,102162,56,5140
"2409","2020-03-17",437,102402,65,7338
"2410","2020-03-18",NA,102831,NA,9684
"2411","2020-03-19",417,103381,70,12906
"2412","2020-03-20",301,103998,67,17805
"2413","2020-03-21",NA,104283,NA,23975
"2414","2020-03-22",282,104427,42,31407
"2415","2020-03-23",188,104700,47,40625
"2416","2020-03-24",343,104917,56,51468
"2417","2020-03-25",296,105211,59,62194
"2418","2020-03-26",307,105395,45,73545
"2419","2020-03-27",301,105579,31,87697
"2420","2020-03-28",719,106591,34,106459
"2421","2020-03-29",943,106735,45,126485
"2422","2020-03-30",369,106923,48,147106
"2423","2020-03-31",446,107046,46,173403
"2424","2020-04-01",374,107170,50,189197
"2425","2020-04-02",396,107336,37,212463
"2426","2020-04-03",322,107568,41,240795
"2427","2020-04-04",NA,107742,NA,270739
"2428","2020-04-05",133,107876,30,302545
"2429","2020-04-06",242,108093,38,335010
"2430","2020-04-07",199,108239,31,362468
"2431","2020-04-08",280,108434,41,391023
"2432","2020-04-09",376,108664,36,421193
"2433","2020-04-10",295,108832,40,454798
"2434","2020-04-11",182,108989,44,489721
"2435","2020-04-12",162,109216,36,521630
"2436","2020-04-13",285,109514,40,553812
"2437","2020-04-14",264,109701,36,581611
"2438","2020-04-15",289,109850,29,606520
"2439","2020-04-16",273,110049,53,631684
"2440","2020-04-17",344,110209,64,657023
"2441","2020-04-18",254,110415,46,688786
"2442","2020-04-19",342,110561,41,718528
"2443","2020-04-20",280,110695,38,746117
"2444","2020-04-21",332,110792,45,774000
"2445","2020-04-22",337,110977,56,799789
"2446","2020-04-23",244,111118,42,825232
"2447","2020-04-24",162,111301,33,856645
"2448","2020-04-25",247,111445,40,889605
"2449","2020-04-26",369,111588,37,923707
"2450","2020-04-27",256,111773,49,957076
"2451","2020-04-28",338,111915,41,984306
"2452","2020-04-29",306,112094,54,1008497
"2453","2020-04-30",254,112461,40,1031973
"2454","2020-05-01",239,112731,41,1059160
"2455","2020-05-02",263,112944,46,1091561
"2456","2020-05-03",234,113084,45,1121778
"2457","2020-05-04",271,113289,57,1150170
"2458","2020-05-05",271,113542,48,1178003
"2459","2020-05-06",333,113886,49,1199167
"2460","2020-05-07",293,114087,37,1222361
"2461","2020-05-08",393,114223,37,1246630
"2462","2020-05-09",343,114412,27,1277235
"2463","2020-05-10",394,114744,51,1305255
"2464","2020-05-11",379,114908,53,1331230
"2465","2020-05-12",443,115091,48,1352883
"2466","2020-05-13",271,115228,48,1372156
"2467","2020-05-14",330,115572,37,1396402
"2468","2020-05-15",338,115813,30,1414134
"2469","2020-05-16",351,116090,38,1448564
"2470","2020-05-17",259,116233,33,1475665
"2471","2020-05-18",322,116868,47,1500966
"2472","2020-05-19",516,117274,48,1520183
"2473","2020-05-20",341,117440,40,1544867
"2474","2020-05-21",NA,117854,NA,1565539
"2475","2020-05-22",255,118083,52,1589971
"2476","2020-05-23",194,118347,27,1615482
"2477","2020-05-24",278,118615,45,1641486
"2478","2020-05-25",365,118837,36,1662450
"2479","2020-05-26",346,119035,45,1684214
"2480","2020-05-27",385,119252,41,1703352
"2481","2020-05-28",331,119409,39,1720296
"2482","2020-05-29",211,119531,35,1740636
"2483","2020-05-30",352,119785,32,1764819
"2484","2020-05-31",205,119878,25,1788353
"2485","2020-06-01",188,119979,26,1812062
"2486","2020-06-02",232,120207,43,1833264
"2487","2020-06-03",382,122036,38,1850587
"2488","2020-06-04",581,123448,54,1871305
"2489","2020-06-05",275,123787,40,1892376
"2490","2020-06-06",327,123958,38,1913062
"2491","2020-06-07",326,124185,42,1937465
"2492","2020-06-08",348,124371,41,1961026
"2493","2020-06-09",254,125120,40,1978801
"2494","2020-06-10",365,125476,37,1996832
"2495","2020-06-11",277,125898,48,2015377
"2496","2020-06-12",286,126043,46,2037827
"2497","2020-06-13",233,126269,27,2060487
"2498","2020-06-14",348,126406,37,2089219
"2499","2020-06-15",295,126678,50,2115212
"2500","2020-06-16",304,126867,33,2135815
"2501","2020-06-17",451,127142,50,2156395
"2502","2020-06-18",321,127659,40,2181312
"2503","2020-06-19",388,127926,37,2206860
"2504","2020-06-20",452,128638,39,2235597
"2505","2020-06-21",481,129207,60,2268862
"2506","2020-06-22",372,129442,50,2302198
"2507","2020-06-23",457,129920,57,2329519
"2508","2020-06-24",458,130446,58,2358176
"2509","2020-06-25",459,130892,58,2396083
"2510","2020-06-26",349,131389,52,2433441
"2511","2020-06-27",270,131613,45,2480406
"2512","2020-06-28",339,132008,64,2526915
"2513","2020-06-29",468,132374,56,2570454
"2514","2020-06-30",603,132997,54,2608211
"2515","2020-07-01",403,133261,58,2646755
"2516","2020-07-02",307,133575,52,2693264
"2517","2020-07-03",366,134400,42,2752911
"2518","2020-07-04",328,134671,46,2808281
"2519","2020-07-05",219,134900,47,2868447
"2520","2020-07-06",207,135302,28,2917931
"2521","2020-07-07",582,136123,69,2958289
"2522","2020-07-08",193,136794,65,3009406
"2523","2020-07-09",7,137244,54,3065284
"2524","2020-07-10",4,137479,41,3130619
"2525","2020-07-11",6,137699,53,3192792
"2526","2020-07-12",10,137910,58,3261160
"2527","2020-07-13",352,138270,85,3328900
"2528","2020-07-14",818,138786,59,3388360
"2529","2020-07-15",586,139240,46,3444762
"2530","2020-07-16",428,139555,49,3509562
"2531","2020-07-17",474,139738,33,3581589
"2532","2020-07-18",594,140095,40,3651371
"2533","2020-07-19",889,140452,70,3728181
"2534","2020-07-20",664,140739,61,3795967
"2535","2020-07-21",849,140967,62,3855583
"2536","2020-07-22",660,141328,49,3914471
"2537","2020-07-23",597,141658,67,3977538
"2538","2020-07-24",599,141818,46,4049883
"2539","2020-07-25",516,142055,41,4123640
"2540","2020-07-26",619,142342,65,4197278
"2541","2020-07-27",667,142694,47,4258167
"2542","2020-07-28",551,143164,66,4316957
